,0,0.1,0.2,0.3,0
MAR00286,0.9058871,0.89111197,0.9266873,0.9299915,0.81691116
MAR00315,0.9058871,0.89111197,0.9266873,0.9299915,0.81691116
MAR00316,0.005465787,0.30734798,0.10179681,0.68762773,0.8708826
MAR00334,0.999435,0.99982554,0.9996972,0.99973935,0.9997334
MAR00440,0.9058871,0.89111197,0.9266873,0.9299915,0.81691116
MAR00443,0.9058871,0.89111197,0.9266873,0.9299915,0.81691116
MAR00444,0.031159425,0.9750122,0.10972382,0.9839851,0.31237468
MAR00449,0.9989266,0.9983551,0.9930928,0.9888341,0.9989864
MAR00454,0.9989256,0.9990983,0.99857664,0.99942577,0.9993506
MAR00455,0.99612623,0.9986211,0.996345,0.9912595,0.9972791
MAR00464,0.9085229,0.9899685,0.9992022,0.9330761,0.9993411
MAR00469,0.9996159,0.99988556,0.9997757,0.99982625,0.99983966
MAR00481,0.9949675,0.99880314,0.9960795,0.99709094,0.9949604
MAR00565,0.6133767,0.68359137,0.72738403,0.74503744,0.8122418
MAR00566,0.6662287,0.21976271,0.362399,0.53587043,0.22698022
MAR00567,0.60709083,0.23648307,0.40085196,0.4998733,0.26857275
MAR00568,0.5765274,0.21641882,0.33560362,0.5730409,0.29087085
MAR00569,0.7570149,0.43943304,0.7990277,0.646698,0.5649628
MAR00571,0.42582414,0.24220216,0.42374244,0.36429974,0.23940332
MAR00572,0.6133767,0.68359137,0.72738403,0.74503744,0.8122418
MAR00573,0.60624087,0.2082612,0.37382773,0.60183775,0.3927537
MAR00574,0.6133767,0.68359137,0.72738403,0.74503744,0.8122418
MAR00575,0.53518003,0.24536663,0.33910948,0.45615408,0.25687477
MAR00576,0.4353362,0.25375628,0.3948032,0.52804226,0.33499023
MAR00577,0.49103165,0.25765422,0.34272605,0.4009144,0.2411812
MAR00582,0.00022796307,0.00043752306,0.00097406516,0.0011473425,0.00056662265
MAR00583,0.51060545,0.24107797,0.34306854,0.45105204,0.25634483
MAR00584,0.49042696,0.41359624,0.80894756,0.33331746,0.79175276
MAR00585,0.6133767,0.68359137,0.72738403,0.74503744,0.8122418
MAR00586,0.00016188828,0.00034515513,0.00077219633,0.0009264012,0.00038402714
MAR00587,0.20281439,0.02090289,0.2147147,0.46528777,0.7707499
MAR00595,0.6133767,0.68359137,0.72738403,0.74503744,0.8122418
MAR00603,0.6133767,0.68359137,0.72738403,0.74503744,0.8122418
MAR00606,0.65980875,0.6626946,0.54506046,0.7505333,0.81660527
MAR00608,0.65980875,0.6626946,0.54506046,0.7505333,0.81660527
MAR00609,0.6133767,0.68359137,0.72738403,0.74503744,0.8122418
MAR00611,0.47245938,0.1945028,0.3992057,0.81203496,0.32768926
MAR00612,0.9058871,0.89111197,0.9266873,0.9299915,0.81691116
MAR00613,0.0052127144,0.0055756383,0.009844389,0.006155801,0.008915963
MAR00617,0.51965314,0.20531172,0.39691418,0.45954692,0.25066167
MAR00618,0.52377504,0.23428084,0.2617718,0.37406582,0.22730029
MAR00619,0.6133767,0.68359137,0.72738403,0.74503744,0.8122418
MAR00620,0.52777725,0.22335969,0.2884527,0.31427133,0.26018387
MAR00621,0.64532506,0.2265967,0.31016374,0.5591658,0.2780501
MAR00623,0.04446247,0.89285237,0.9821161,0.98035336,0.85046995
MAR00624,0.5593792,0.23407935,0.31107727,0.4126632,0.29588434
MAR00626,0.5067479,0.21683405,0.40165985,0.3926243,0.24114583
MAR00628,0.66376513,0.89254487,0.83616173,0.82747245,0.92081296
MAR00631,0.6133767,0.68359137,0.72738403,0.74503744,0.8122418
MAR00634,0.76825774,0.9998609,0.99912816,0.9798436,0.9998294
MAR00637,0.5061647,0.22379723,0.3238844,0.4801571,0.24157067
MAR00639,0.4390075,0.226488,0.38649017,0.63338995,0.25659826
MAR00640,0.7210184,0.359504,0.9763541,0.7899435,0.54525363
MAR00641,0.99297273,0.9959525,0.98576385,0.9886748,0.9923045
MAR00647,0.9949077,0.9977883,0.97375226,0.9949988,0.9970567
MAR00650,0.516918,0.21577473,0.5166096,0.6820635,0.28975198
MAR00655,0.7170357,0.6061206,0.5497619,0.80488306,0.6240658
MAR00656,0.7819097,0.80112326,0.5428426,0.8306356,0.5745868
MAR00658,0.54864013,0.21001258,0.7187013,0.4965629,0.73563856
MAR00659,0.6133767,0.68359137,0.72738403,0.74503744,0.8122418
MAR00661,0.63577485,0.22735853,0.483395,0.60865474,0.7319147
MAR00662,0.56771207,0.24600984,0.32695973,0.46756473,0.23877652
MAR00666,0.6133767,0.68359137,0.72738403,0.74503744,0.8122418
MAR00695,0.46513364,0.21907997,0.30529407,0.4260932,0.24533804
MAR00696,0.82863533,0.911897,0.686536,0.9611628,0.5504076
MAR00697,0.48394167,0.23450868,0.3602749,0.44512016,0.24930273
MAR00698,0.4311852,0.22649345,0.3198926,0.51049304,0.23829615
MAR00699,0.42599776,0.24267167,0.39258328,0.42191032,0.24590729
MAR00700,0.4718258,0.2456865,0.441487,0.34374875,0.23998646
