,0,0.1,0.2,0.3,0
MAR00002,0.99177855,0.9990553,0.9963832,0.9962773,0.97684616
MAR00004,0.1712989,0.6092451,0.063410394,0.004281966,0.8852205
MAR00005,0.11801763,0.82882535,0.13102151,0.0056679538,0.19389246
MAR00007,0.99519956,0.9994049,0.9978671,0.9909045,0.98004353
MAR00008,0.9968369,0.99892753,0.99781007,0.9844854,0.97636944
MAR00009,0.96370715,0.89665306,0.92644525,0.85515755,0.8881823
MAR00010,0.11801771,0.8288255,0.13102148,0.0056679538,0.19389242
MAR00013,0.08999157,0.013648738,0.12632541,0.009424383,0.02239477
MAR00014,0.46607387,0.07667668,0.18184446,0.001128724,0.005550825
MAR00038,0.97620016,0.00040505818,0.0017364018,0.51999336,0.9218129
MAR00040,0.9933797,0.99973136,0.9988863,0.9994486,0.9998752
MAR00041,0.99691534,0.99984586,0.9997813,0.99970883,0.9999263
MAR00045,0.99755377,0.99933845,0.99961686,0.99790514,0.99983
MAR00047,0.9998354,0.9999043,0.9998785,0.9999572,0.99997413
MAR00048,0.99674976,0.9984168,0.99817216,0.99911255,0.9997868
MAR00052,0.99888045,0.9994733,0.99991786,0.9998357,0.9998338
MAR00053,0.74925995,0.9817448,0.9144771,0.6856603,0.82323086
MAR00054,0.9668751,0.12983422,0.94244426,0.5024579,0.9664287
MAR00056,0.0105043305,0.01581117,0.22145216,0.44252518,0.58080375
MAR00058,0.9988426,0.9994717,0.9999168,0.9998354,0.9998292
MAR00059,0.1267197,0.09084006,0.02832717,0.0007138382,0.46262106
MAR00061,0.99965537,0.99986386,0.99994016,0.99972504,0.9999409
MAR00063,0.9882663,0.97107375,0.9971871,0.92196226,0.48467436
MAR00065,0.9988944,0.9995365,0.9999281,0.9998516,0.9998511
MAR00067,0.9993112,0.99976057,0.99983144,0.99987006,0.99986064
MAR00069,0.98480797,0.9951441,0.99905556,0.98819274,0.999777
MAR00073,0.037362427,0.16003379,0.077774376,0.022880755,0.5148282
MAR00074,0.005409165,0.15559135,0.032937393,0.016549932,0.067439854
MAR00075,0.7034884,0.943463,0.9793001,0.96473044,0.9612127
MAR00077,0.7381174,0.98050565,0.98363817,0.9858503,0.021474188
MAR00078,0.99997807,0.99994147,0.99999845,0.9999658,0.9997495
