,0,0.1,0.2,0.3,0
MAR00004,0.0020755937,0.0012244852,0.46039537,0.12486315,0.26467237
MAR00005,0.22588666,0.48184693,0.009330367,0.6111971,0.11933032
MAR00009,0.0093409335,0.03031015,0.30216444,0.20885435,0.43595475
MAR00010,0.22588666,0.48184693,0.009330367,0.6111971,0.11933032
MAR00018,0.9999207,0.98507524,0.979482,0.99878937,0.99844223
MAR00019,0.037926,0.29821107,0.5034339,0.0004887967,0.05583991
MAR00020,0.16703017,0.00037629282,0.00088108255,0.024569625,0.0031282818
MAR00037,0.008844341,0.04389787,0.040420506,0.3019132,0.0037329313
MAR00040,0.9974623,0.99966705,0.9993623,0.9998653,0.9994349
MAR00041,0.9994375,0.9997732,0.99983096,0.99986196,0.999819
MAR00045,0.9971654,0.9997557,0.99832946,0.9997335,0.9994307
MAR00047,0.9987404,0.99977964,0.9996151,0.99984384,0.9997204
MAR00048,0.99382716,0.99865216,0.9987685,0.9989134,0.995619
MAR00052,0.99976677,0.99982774,0.9989862,0.9999434,0.99990547
MAR00054,0.9051633,0.9996387,0.9878769,0.9992867,0.98894614
MAR00056,0.034745038,0.19270274,0.06297697,0.7498269,0.005462657
MAR00057,0.9871514,0.918377,0.9985348,0.8738294,0.785738
MAR00058,0.99976677,0.99982774,0.9989862,0.9999434,0.99990547
MAR00059,0.00018254388,0.00014751642,0.00036120295,0.01084741,0.0035428589
MAR00061,0.9996935,0.9999006,0.99980384,0.9999225,0.99986947
MAR00065,0.99976677,0.99982774,0.9989862,0.9999434,0.99990547
MAR00066,0.9704542,0.9909121,0.9761025,0.9976605,0.99554753
MAR00067,0.9995807,0.99984026,0.9984296,0.99991035,0.99978465
MAR00069,0.932811,0.9864298,0.91088974,0.9381369,0.9734318
MAR00073,0.18229593,0.14672104,0.68668675,0.56672084,0.22169179
MAR00074,0.013421643,0.007795404,0.14354664,0.037300132,0.03323181
MAR00077,0.97791845,0.99140745,0.16208427,0.8578014,0.92660195
MAR00078,0.99993145,0.9999908,0.9996991,0.999985,0.9999883
MAR00080,0.99993277,0.9999373,0.99969697,0.9999807,0.9999443
MAR00081,0.9954886,0.9986871,0.99677616,0.9998029,0.99806696
MAR00082,0.9954886,0.9986871,0.99677616,0.9998029,0.99806696
MAR00083,0.08926449,0.40789613,0.003350527,0.1595911,0.19113213
MAR00084,0.018630823,0.04446636,0.0016882954,0.05866919,0.14898735
MAR00085,0.018630823,0.04446636,0.0016882954,0.05866919,0.14898735
MAR00086,0.99167776,0.99940836,0.996781,0.99965596,0.9968681
MAR00090,0.88126767,0.89737695,0.8340899,0.95592034,0.92000484
MAR00091,0.019281266,0.015300418,0.17797835,0.08478039,0.039827324
MAR00092,0.022915717,0.022446342,0.06758376,0.42245603,0.03569934
MAR00094,0.9997918,0.9998047,0.9993949,0.99991524,0.99989617
MAR00096,0.9898762,0.9966754,0.9192713,0.99859875,0.997384
MAR00099,0.88126767,0.89737695,0.8340899,0.95592034,0.92000484
MAR00100,0.88126767,0.89737695,0.8340899,0.95592034,0.92000484
MAR00112,0.9620156,0.96895313,0.9444784,0.9871716,0.9712224
MAR00113,0.9785542,0.9690837,0.9383797,0.99760735,0.99366117
MAR00114,0.9350348,0.9761861,0.7342725,0.98494405,0.9534337
MAR00115,0.99755126,0.9972318,0.99714154,0.9996939,0.9989938
MAR00116,0.9995179,0.9997509,0.99978644,0.9999279,0.9995579
MAR00117,0.9928028,0.9940248,0.98943335,0.99938166,0.99576473
MAR00118,0.93265635,0.98651195,0.6147857,0.9759685,0.9347757
MAR00120,0.011458455,0.34999976,0.0068436805,0.010741658,0.3767629
MAR00122,0.022311462,0.047975503,0.17872973,0.5260434,0.09156104
MAR00123,0.8893936,0.95365036,0.94058836,0.41342765,0.35225537
MAR00126,0.99987626,0.9999467,0.9996915,0.9999684,0.9999654
MAR00127,0.33073524,0.6541643,0.88472104,0.36579275,0.7546097
MAR00131,0.015241721,0.027343204,0.27032414,0.021217054,0.120781034
MAR00132,0.001560768,0.002838196,0.008078619,0.005190306,0.003070669
MAR00133,0.96079755,0.9923423,0.99890375,0.9926563,0.9855452
MAR00134,0.99818367,0.9995578,0.9997445,0.99969804,0.9989459
MAR00135,0.9907382,0.9980033,0.9822782,0.9980192,0.9601402
MAR00136,0.6567558,0.32878712,0.40321708,0.6910462,0.0039758636
MAR00137,0.9998597,0.999925,0.9998091,0.99987364,0.9998598
MAR00138,0.88126767,0.89737695,0.8340899,0.95592034,0.92000484
MAR00139,0.9940502,0.99813664,0.99044037,0.9816182,0.99666494
MAR00141,0.9124072,0.9704917,0.87905246,0.95848185,0.9976052
MAR00142,0.57996666,0.06206829,0.1287808,0.36421326,0.04493156
MAR00144,0.9998654,0.99992716,0.9994435,0.999966,0.9999658
MAR00146,0.99989927,0.99993384,0.99945027,0.9999728,0.9999713
MAR00147,0.99980885,0.99991214,0.9994555,0.99995494,0.9999498
MAR00148,0.9998078,0.99991333,0.9994605,0.9999583,0.99995327
MAR00157,0.9920471,0.9472109,0.7197069,0.96445304,0.26327598
MAR00169,0.24786727,0.33295467,0.008445147,0.9145618,0.041677993
MAR00175,0.088127375,0.9019003,0.69897735,0.085218735,0.70092726
MAR00181,0.99984145,0.9999223,0.99942786,0.9999672,0.9999602
MAR00182,0.1038167,0.79345375,0.3244328,0.29865092,0.20443943
MAR00186,0.99984384,0.99993265,0.9994294,0.9999652,0.9999614
MAR00194,0.999813,0.9998534,0.9990404,0.9999465,0.99990654
MAR00198,0.99981874,0.9998535,0.99908054,0.9999459,0.99990344
MAR00202,0.99980325,0.9998456,0.9989491,0.9999434,0.9999008
MAR00205,0.999668,0.999838,0.9991229,0.9989115,0.9990374
MAR00207,0.99980026,0.99984026,0.99898237,0.9999435,0.99990153
MAR00211,0.9998047,0.9998436,0.99894744,0.99994373,0.99989986
MAR00215,0.99981827,0.9998524,0.99904066,0.9999467,0.9999088
MAR00218,0.9996909,0.9998154,0.9994004,0.99828583,0.99896514
MAR00219,0.6249159,0.47737744,0.40079913,0.43413463,0.680464
