,predicted_scores,similarity_scores
MAR00939,0.9999665025,1.0
MAR00932,0.9999665025,1.0
MAR00940,0.9999664775,0.9999999999999999
MAR00934,0.9999664724999999,0.9999999999999999
MAR00935,0.999966415,1.0
MAR05442,0.9999662324999999,0.9999999999999999
MAR08938,0.999966,0.9486832980505138
MAR05449,0.9999652,0.9359709753334591
MAR04690,0.9999652,0.6859943405700353
MAR04186,0.9999646799999999,1.0
MAR13003,0.9999646,0.6123724356957946
MAR04526,0.999964375,0.9999999999999998
MAR06912,0.9999643575,0.9999999999999999
MAR02303,0.9999643025,1.0
MAR04190,0.999964275,1.0
MAR04388,0.999963575,1.0
MAR00756,0.99996343,1.0
MAR09802,0.9999633975,0.9999999999999998
MAR00149,0.99996316,0.7999999999999998
MAR09719,0.9999631025,0.9999999999999999
MAR03409,0.9999627,1.0
MAR00752,0.9999622725,1.0
MAR05067,0.9999621025000001,0.9999999999999998
MAR03426,0.999961775,0.9999999999999999
MAR05318,0.99996173,0.8164965809277261
MAR03428,0.999961675,1.0
MAR03406,0.9999616,0.998244632812406
MAR03407,0.9999616,0.998244632812406
MAR03421,0.9999614674999999,0.9999999999999999
MAR03427,0.9999614375,1.0
MAR00186,0.9999614,0.7999999999999998
MAR03430,0.9999608375,1.0
MAR03422,0.9999608149999999,1.0
MAR00410,0.9999607775,1.0
MAR05320,0.9999604,0.8660254037844387
MAR03398,0.9999602725000001,1.0
MAR00916,0.9999601625000001,1.0
MAR03432,0.9999600875,0.9999999999999999
MAR03431,0.9999599375,1.0
MAR03416,0.999959845,1.0
MAR03413,0.9999598000000001,1.0
MAR03433,0.9999597925000001,0.9999999999999999
MAR03414,0.99995974,1.0
MAR03424,0.9999596850000001,0.9999999999999999
MAR03429,0.999959675,1.0
MAR03423,0.9999596375,1.0
MAR03411,0.999959585,1.0
MAR03425,0.9999595825,0.9999999999999999
MAR04168,0.9999595,1.0
MAR03408,0.9999594900000001,0.9999999999999999
MAR04260,0.99995947,0.7697965350025978
MAR07854,0.99995939,1.0
MAR03843,0.999959145,1.0
MAR06375,0.999959,0.8660254037844387
MAR04187,0.999958935,1.0
MAR06042,0.9999584275000001,1.0
MAR03871,0.9999581275,1.0
MAR00181,0.9999572,0.7999999999999998
MAR00137,0.99995625,0.7071067811865475
MAR07771,0.9999552,0.35355339059327373
MAR04004,0.999955115,1.0
MAR07821,0.99995494,0.7071067811865475
MAR03958,0.9999537500000001,1.0
MAR06379,0.9999534,0.8164965809277261
MAR07737,0.9999527850000001,1.0
MAR01396,0.9999527850000001,0.9999999999999999
MAR02495,0.9999527,0.8391463916782738
MAR04928,0.9999526724999999,1.0
MAR04283,0.9999522,0.8447379763380871
MAR04516,0.9999520825,1.0
MAR07867,0.99995169,1.0
MAR04326,0.9999515349999999,0.9999999999999999
MAR00145,0.9999509,0.7999999999999998
MAR02393,0.99995065,0.8391463916782738
MAR02368,0.9999497,0.8391463916782738
MAR04016,0.9999494775,1.0
MAR06916,0.9999491175,1.0
MAR06874,0.9999491,0.5103103630798288
MAR04111,0.99994855,1.0
MAR04323,0.9999483324999999,1.0
MAR00983,0.99994711,1.0
MAR08466,0.9999470399999999,1.0
MAR03974,0.99994683,0.7453559944071615
MAR07775,0.99994683,0.35355339059327373
MAR03995,0.9999465250000001,0.9999999999999998
MAR08768,0.9999465,0.7171255621423285
MAR02472,0.9999461,0.8391463916782738
MAR04428,0.9999458800000001,1.0
MAR06048,0.999945605,1.0
MAR04006,0.99994524,1.0
MAR07785,0.9999448,0.7071067811865475
MAR01839,0.999944,0.7969671886453216
MAR01838,0.999944,0.8629104552666188
MAR12158,0.999944,0.8391463916782738
MAR08454,0.999943815,1.0
MAR03975,0.99994373,0.6761139035036562
MAR04058,0.999943,0.5999856933366635
MAR03996,0.9999428,0.7499999999999999
MAR03833,0.99994278,1.0
MAR04180,0.9999421625,1.0
MAR01062,0.9999417875,0.9999999999999999
MAR00469,0.9999417,0.8571392075211368
MAR06033,0.9999412324999999,1.0
MAR00958,0.99994114,1.0
MAR05335,0.99994075,0.9428090415820635
MAR08545,0.9999406125,1.0
MAR01064,0.999939835,1.0
MAR06682,0.9999395074999999,0.9999999999999999
MAR07957,0.9999389675000001,1.0
MAR00146,0.99993851,0.9999999999999998
MAR03835,0.9999380374999999,1.0
MAR04020,0.9999371775,1.0
MAR03885,0.9999367849999999,1.0
MAR04986,0.99993646,0.35355339059327373
MAR07794,0.99993634,0.5669539514611752
MAR06678,0.9999363175,0.9999999999999999
MAR02294,0.99993622,0.9999999999999998
MAR06031,0.99993555,1.0
MAR06665,0.9999354149999999,0.9999999999999999
MAR04174,0.99993515,0.6859943405700353
MAR01735,0.9999348,0.7969671886452744
MAR01786,0.9999348,0.7969671886452743
MAR07628,0.9999346750000001,1.0
MAR06324,0.99993455,0.7071067811865475
MAR00079,0.99993455,0.7071067811865475
MAR00151,0.9999342,0.7999999999999998
MAR07149,0.9999342,0.5773502691896258
MAR06658,0.9999341925,1.0
MAR00754,0.9999341,0.8391463916782738
MAR08751,0.9999337850000001,0.9999999999999999
MAR01471,0.99993363,0.9999999999999999
MAR06729,0.9999335,0.7499776446391758
MAR07970,0.9999334575000001,0.9999999999999999
MAR08892,0.9999331,0.8819146002936649
MAR05311,0.99993277,0.8660254037844387
MAR05299,0.9999327325,1.0
MAR07743,0.9999326599999999,1.0
MAR06701,0.99993256,1.0
MAR00150,0.99993205,0.7999999999999998
MAR09938,0.99993193,0.7999999999999998
MAR03965,0.99993193,0.6333229983365701
MAR04008,0.9999316425,1.0
MAR12154,0.9999312,0.8391463916782738
MAR07064,0.9999312,0.8571392075211475
MAR02292,0.999931135,0.9999999999999998
MAR06649,0.9999311,1.0
MAR07699,0.99993086,0.8944271909999159
MAR07700,0.99993086,0.9486832980505138
MAR03937,0.9999307424999999,1.0
MAR06812,0.99993074,0.8380765391627147
MAR05988,0.9999306,0.909907157067554
MAR01128,0.9999301,1.0
MAR03238,0.99993,0.7999999999999998
MAR04852,0.99993,0.5
MAR11225,0.99992955,0.7969671886452849
MAR01108,0.9999293375,0.9999999999999999
MAR02049,0.9999292,0.8571392075211469
MAR02055,0.9999292,0.8571392075211476
MAR04324,0.99992904,0.9999999999999999
MAR05076,0.999929025,0.9999999999999998
MAR01583,0.9999290000000001,0.9999999999999999
MAR06014,0.9999288175000001,1.0
