,predicted_scores,similarity_scores
MAR06864,0.99992764,0.7746013442591859
MAR06596,0.99992764,0.8380764914922465
MAR03832,0.9999275,0.5999855145941091
MAR06887,0.999927075,1.0
MAR11762,0.9999268,0.8380764914922542
MAR11968,0.999926,0.8380764914922549
MAR04811,0.999926,0.8380764914922701
MAR04133,0.999926,0.5999855145940971
MAR06894,0.99992585,0.7505598798647062
MAR06371,0.99992573,0.7071067811865475
MAR11859,0.99992573,0.8380764914922326
MAR10018,0.9999256,0.8380764914922533
MAR05317,0.9999256,0.8164965809277261
MAR04793,0.9999256,0.8380764914922695
MAR00958,0.99992559,1.0
MAR05311,0.99992529,1.0
MAR01636,0.99992526,0.7391118677981555
MAR08930,0.99992526,0.7746013442591851
MAR01878,0.99992526,0.6708203932499369
MAR05326,0.9999247225,1.0
MAR04878,0.99992466,0.7071067811865475
MAR01622,0.99992454,0.8380764914922738
MAR03833,0.9999238,0.784442686628448
MAR00399,0.9999238,0.8380764914922574
MAR10141,0.9999237,0.838076491492253
MAR08558,0.999923635,1.0
MAR05459,0.9999236,0.8164965809277263
MAR06373,0.9999236,0.7071067811865475
MAR06374,0.99992347,0.7071067811865475
MAR10144,0.99992335,0.8380764914922528
MAR10380,0.99992335,0.8380764914922544
MAR03017,0.9999232,0.8380764914922499
MAR05314,0.9999231,0.8660254037844387
MAR00363,0.999923,0.8380764914922618
MAR08218,0.9999227574999999,1.0
MAR01062,0.9999223725,0.9999999999999999
MAR11314,0.9999223,0.7193982845428675
MAR09893,0.9999223,0.8380764914922577
MAR04200,0.9999222025,1.0
MAR00997,0.999922105,1.0
MAR11306,0.99992204,0.7193982845428717
MAR10173,0.9999219,0.8380764914922548
MAR09606,0.9999216725,1.0
MAR04922,0.9999214,0.9999999999999998
MAR04169,0.99992096,0.5164694659488308
MAR00239,0.99992085,0.8380764914922559
MAR11377,0.99992085,0.8380764914922298
MAR09963,0.9999207,0.8380764914922306
MAR00094,0.9999206,0.739111867798156
MAR07667,0.9999206,0.7505598798647105
MAR00265,0.9999206,0.8380764914922527
MAR10014,0.9999205,0.8380764914922537
MAR06921,0.9999205,0.9486852066069806
MAR04084,0.999920475,1.0
MAR09880,0.99992025,0.8380764914922686
MAR09881,0.99992025,0.8380764914922686
MAR11765,0.99992025,0.8380764914922302
MAR09986,0.9999201,0.8380764914922346
MAR09988,0.9999201,0.8380764914922492
MAR00198,0.99992,0.8380764914922554
