,predicted_scores,similarity_scores
MAR05111,0.9999502,0.892369614796338
MAR04177,0.999948715,1.0
MAR08859,0.9999486,0.7071067811865475
MAR04058,0.9999485975,1.0
MAR04083,0.9999485049999999,0.9999999999999998
MAR00756,0.999948115,1.0
MAR11398,0.9999479,0.5999856316678144
MAR00061,0.9999479,0.7071067811865475
MAR09719,0.9999474625,0.9999999999999999
MAR05344,0.9999472,0.7071067811865475
MAR03428,0.999947135,1.0
MAR00997,0.9999467725,1.0
MAR03426,0.9999467,0.9999999999999999
MAR08554,0.9999463024999999,1.0
MAR08555,0.999946295,1.0
MAR00479,0.99994626,0.9999999999999998
MAR08556,0.99994617,1.0
MAR00752,0.99994594,1.0
MAR03409,0.999945935,1.0
MAR01571,0.99994576,0.8571391917896211
MAR08629,0.99994564,0.6859943405700353
MAR00411,0.99994564,0.8571391917895869
MAR03430,0.9999456050000001,1.0
MAR03421,0.9999455325000001,0.9999999999999999
MAR00916,0.9999454675,1.0
MAR03422,0.9999454249999999,1.0
MAR03427,0.9999454,1.0
MAR03398,0.9999449549999999,1.0
MAR03406,0.9999447275,0.9999999999999999
MAR03408,0.9999445975,0.9999999999999999
MAR03425,0.9999445425,0.9999999999999999
MAR03414,0.9999445175000001,1.0
MAR03411,0.99994449,1.0
MAR03407,0.9999444800000001,0.9999999999999999
MAR03431,0.9999444550000001,1.0
MAR03432,0.999944425,0.9999999999999999
MAR03413,0.9999444150000001,1.0
MAR03429,0.99994439,1.0
MAR03433,0.9999443825000001,0.9999999999999999
MAR03423,0.9999443324999999,1.0
MAR03416,0.999944325,1.0
MAR03424,0.9999441849999999,0.9999999999999999
MAR06787,0.99994385,0.6859943405700353
MAR01471,0.99994373,0.9947532968516256
MAR03899,0.99994373,0.5
MAR08558,0.999943435,1.0
MAR06377,0.9999429,0.8164965809277261
MAR03871,0.99994235,0.9999999999999998
MAR04888,0.9999414775,0.9999999999999998
MAR00478,0.9999410875000001,0.9999999999999998
MAR05308,0.999941,0.8660254037844387
MAR01812,0.9999405,0.8333333333333335
MAR08727,0.9999404,0.7499775482711964
MAR00469,0.99994004,0.8571391917896173
MAR00942,0.9999396475000001,0.9999999999999999
MAR03960,0.9999394575,1.0
MAR00954,0.9999393825,0.9999999999999999
MAR03857,0.9999393,0.5999856316678271
MAR00950,0.9999388450000001,1.0
MAR04097,0.99993813,0.6666666666666667
MAR00946,0.9999377999999999,1.0
MAR00938,0.99993759,0.9999999999999999
MAR00939,0.9999374999999999,1.0
MAR00935,0.99993744,1.0
MAR00936,0.99993735,0.9999999999999999
MAR00931,0.9999373249999999,1.0
MAR00933,0.9999373,1.0
MAR00937,0.9999372999999999,0.9999999999999999
MAR00932,0.99993727,1.0
MAR00934,0.9999372400000001,0.9999999999999999
MAR13003,0.9999372,0.6123724356957946
MAR00995,0.9999371125,0.9999999999999999
MAR00940,0.9999370275,1.0
MAR05318,0.99993694,0.7071067811865475
MAR04108,0.9999368,0.5477323947413733
MAR04006,0.9999367374999999,1.0
MAR09939,0.9999361,0.6324384930581579
MAR05320,0.99993587,0.8164965809277261
MAR00078,0.9999352575,0.9999999999999998
MAR04008,0.9999352075,1.0
MAR03477,0.99993443,0.5999856316678234
MAR08489,0.9999343,0.599985631667811
MAR05314,0.9999342,0.7071067811865475
MAR00450,0.9999339749999999,1.0
MAR05326,0.99993384,0.7071067811865475
MAR04024,0.9999337749999999,1.0
MAR04016,0.9999336875,1.0
MAR08108,0.99993277,0.9904729128798929
MAR06895,0.9999325,0.866665070223546
MAR05429,0.9999325,0.8381605040591222
MAR05295,0.9999325,0.7391119125027954
MAR06375,0.9999324,0.8660254037844387
MAR09901,0.9999324,0.8571391917896005
MAR02591,0.9999321425000001,1.0
MAR04282,0.99993205,0.8333333333333335
MAR05315,0.9999318,0.7071067811865475
MAR04186,0.9999316075,0.9999999999999998
MAR02286,0.9999316,0.8391463916782738
MAR03996,0.99993134,0.7499999999999999
MAR01029,0.9999312,0.6666467101718075
MAR04531,0.9999306,0.7171463655052571
MAR04200,0.9999304900000001,1.0
MAR08768,0.99992967,0.7171255121253314
MAR06707,0.9999294,0.6859943405700353
MAR05311,0.9999294,0.8660254037844387
MAR02287,0.9999293,0.8391463916782738
MAR02295,0.9999286,0.8999999999999998
MAR05305,0.99992824,0.8660254037844387
MAR02593,0.999927985,1.0
MAR02393,0.99992764,0.8391463916782738
MAR13078,0.99992764,0.2312860863894488
MAR06057,0.9999273,0.9805806756909202
MAR03908,0.99992716,0.6936796620080798
MAR02292,0.99992704,0.8999999999999998
MAR01911,0.99992704,0.8380765227156076
MAR04133,0.9999268,0.5999856316678165
MAR08938,0.9999267,0.9486832980505138
MAR04456,0.99992657,0.7071067811865475
MAR04933,0.9999261425,1.0
MAR08541,0.9999261,0.5000049888996926
MAR03915,0.99992585,0.5
MAR00983,0.9999251375,1.0
MAR04500,0.9999244,0.44722162756969186
MAR00146,0.9999243,0.7999999999999998
MAR08698,0.9999232,0.8249561475521712
MAR05346,0.9999231,0.4949747468305832
MAR03903,0.9999229,0.5962746795506388
MAR02495,0.99992275,0.8391463916782738
MAR05335,0.99992263,0.9428090415820635
MAR05391,0.99992263,0.5
MAR04020,0.9999221875,1.0
MAR04526,0.999922065,0.9999999999999998
MAR11368,0.9999219,0.8229487559804787
MAR07667,0.9999219,0.8666650702235462
MAR00094,0.9999219,0.7777733431781562
MAR03238,0.99992144,0.7999999999999998
MAR11312,0.9999213,0.8380765227156085
MAR06812,0.9999212,0.8380765227156085
MAR08892,0.9999212,0.8380765227156085
MAR00958,0.99992115,0.9999999999999999
MAR06597,0.99992096,0.8380765227156088
MAR05317,0.9999207,0.7071067811865475
MAR05413,0.99991991,1.0
MAR00228,0.9999198125,1.0
MAR07783,0.9999194,0.7071067811865475
MAR01735,0.99991906,0.857139191789599
MAR09900,0.99991906,0.6859943405700353
MAR00144,0.9999181,0.7999999999999998
MAR08545,0.9999178675,1.0
MAR08410,0.9999175,0.4780718168188771
MAR01064,0.9999169125,0.9999999999999999
MAR05316,0.9999167,0.7071067811865475
MAR04811,0.99991655,0.8380765227156085
MAR05362,0.9999161,0.5345293410288748
MAR06894,0.99991596,0.8666650702235459
MAR06596,0.99991596,0.8380765227156085
MAR09903,0.99991596,0.8380765227156085
MAR08461,0.9999157,0.6123724356957946
MAR01442,0.99991536,0.8380765227156085
MAR07633,0.99991536,0.7193983311333735
MAR01320,0.999915,0.8660254038465105
MAR03017,0.9999149,0.8380765227155964
MAR01169,0.9999146175,1.0
MAR08858,0.9999144,0.5773502691896258
MAR02282,0.9999143,0.8999999999999998
MAR00149,0.99991417,0.7999999999999998
MAR05411,0.99991417,0.7071067811865475
MAR02284,0.99991405,0.8999999999999998
MAR01062,0.9999139499999999,1.0
MAR04793,0.9999138,0.8380765227156014
MAR06916,0.9999130175,1.0
MAR08658,0.999913,0.8380765227156046
MAR01589,0.9999126,0.8229487559804797
MAR04646,0.9999126,0.7303098596551815
MAR06324,0.999912465,1.0
MAR00079,0.999912465,1.0
MAR00755,0.99991214,0.9999999999999998
MAR11314,0.9999119,0.7193983311333736
MAR00410,0.9999114075,1.0
MAR08076,0.9999112,0.7999999999999998
MAR08077,0.9999112,0.8485281374238569
MAR05432,0.9999112,0.9486832980505138
MAR00774,0.999911165,1.0
MAR04105,0.99991095,0.6859943405700353
MAR01324,0.99991035,0.6666467101718448
MAR05319,0.9999101,0.7071067811865475
MAR01032,0.99990964,0.9505167335473936
MAR01396,0.999909515,0.9999999999999999
MAR07737,0.999909515,0.9999999999999999
MAR07636,0.99990904,0.7193983311333724
MAR00334,0.99990904,0.8380765227156081
MAR03396,0.9999088075,1.0
MAR09906,0.9999088,0.8380765227156085
MAR12158,0.9999088,0.8391463916782738
MAR07908,0.99990857,0.9822868947192248
MAR10147,0.9999083,0.8380765227156106
MAR03397,0.9999082325,1.0
MAR01838,0.999908,0.8198983599992453
MAR11573,0.9999076,0.77777334317815
MAR00186,0.9999076,0.7999999999999998
MAR02424,0.999907525,1.0
MAR01696,0.9999075,0.8571391917896051
MAR08730,0.9999075,0.8380765227156085
MAR10146,0.9999074,0.8380765227156108
MAR02581,0.9999069,0.836657880049396
MAR09962,0.9999069,0.8380765227156131
MAR00363,0.9999068,0.838076522715607
MAR04890,0.999906795,0.9999999999999998
MAR11915,0.9999063,0.8380765227156088
MAR07958,0.9999062,0.8571391917896239
MAR07637,0.99990606,0.7193983311333736
MAR03816,0.99990606,0.5
MAR11968,0.99990606,0.838076522715614
MAR01555,0.99990606,0.8380765227156085
MAR09893,0.9999058,0.8380765227156085
MAR04519,0.9999051,0.7303098596551817
MAR11774,0.9999051,0.8380765227156106
MAR11771,0.9999051,0.8380765227156136
MAR02047,0.999905,0.8229487559804779
MAR00152,0.999905,0.7999999999999998
MAR02043,0.999905,0.8229487559804822
MAR04498,0.9999049,0.6324384930581555
MAR01839,0.9999045,0.771526647331946
MAR08488,0.9999044,0.5999856316678136
MAR02057,0.9999043,0.8571391917896094
MAR11768,0.9999043,0.8380765227156085
MAR02051,0.9999043,0.8571391917896208
MAR11773,0.9999043,0.8380765227156085
MAR00145,0.99990416,0.7999999999999998
MAR11849,0.9999038,0.8380765227156097
MAR10165,0.99990356,0.8380765227156136
MAR09879,0.99990344,0.838076522715607
MAR01834,0.9999032,0.5393497626441193
MAR12154,0.9999031,0.8391463916782738
MAR00181,0.9999026,0.7999999999999998
MAR07064,0.99990237,0.857139191789625
MAR12145,0.99990237,0.8391463916782738
MAR10141,0.99990225,0.8380765227156087
MAR10144,0.9999021,0.8380765227156082
MAR05102,0.9999021,0.7071067811865475
MAR05101,0.9999021,0.7071067811865475
MAR10407,0.9999014,0.8380765227156085
MAR10380,0.9999013,0.8380765227156133
MAR00253,0.9999013,0.8380765227156085
MAR02099,0.99990106,0.7071138365561542
MAR05330,0.99990084,1.0
MAR01375,0.9999007,0.4364152508128778
MAR08467,0.9999007,1.0
MAR10386,0.99990046,0.8380765227156085
MAR11857,0.9999002,0.8380765227156092
MAR03210,0.9999001,0.8249561475521694
MAR12146,0.9999,0.8391463916782738
MAR12183,0.99989974,0.7715266473319424
MAR04114,0.99989974,0.5999856316678158
MAR08038,0.9998995,0.7715266473319471
MAR08105,0.9998995,0.9822868947192247
MAR10448,0.9998994,0.8391463916782738
MAR09988,0.9998994,0.8380765227156085
MAR10154,0.9998989,0.8380765227156108
MAR11506,0.9998989,0.6030276120107408
MAR10172,0.9998987,0.8380765227156085
MAR10409,0.9998987,0.8380765227156142
MAR07592,0.99989855,0.8380765227156085
MAR11225,0.99989843,0.7715266473319448
MAR09881,0.99989843,0.8380765227156085
MAR00379,0.9998983,0.8380765227156085
MAR11970,0.9998982,0.8380765227156112
MAR01031,0.9998981,0.9505167335473933
MAR09963,0.99989784,0.8380765227156136
MAR00399,0.99989784,0.8380765227156085
MAR01945,0.99989784,0.8229487559804831
MAR00295,0.9998977,0.8380765227156085
MAR10163,0.9998976,0.8380765227156084
MAR00339,0.9998976,0.8380765227156085
MAR10150,0.9998975,0.838076522715614
MAR10018,0.9998975,0.8380765227156087
MAR02993,0.9998975,0.8571391917896263
MAR10170,0.99989736,0.8380765227156087
MAR10381,0.99989736,0.8380765227156101
MAR08633,0.99989736,0.8380765227156043
MAR00198,0.9998971,0.8380765227156085
MAR01126,0.9998971,0.8571391917896226
MAR00287,0.9998971,0.8380765227156085
MAR10148,0.999897,0.8380765227156114
MAR06376,0.9998969,0.8999964079169526
MAR08349,0.9998969,0.8134886439277731
MAR04233,0.9998969,0.8198877244793451
MAR06350,0.9998969,0.866025403846516
MAR06349,0.9998969,0.899996407916955
MAR00215,0.9998969,0.8380765227156085
MAR04703,0.9998969,0.8198877244793434
MAR06766,0.9998969,0.8198877244793532
MAR06714,0.9998969,0.8198877244793369
MAR04797,0.9998969,0.8198877244793488
MAR00067,0.9998969,0.8198877244793477
MAR04737,0.9998969,0.8198877244793488
MAR00359,0.9998969,0.8380765227156085
MAR07061,0.99989676,0.8571391917896268
MAR00335,0.99989665,0.8380765227156085
MAR11829,0.99989665,0.8380765227156138
MAR00343,0.9998964,0.8380765227156046
MAR00080,0.9998963,0.7885951481365173
MAR02960,0.9998963,0.8571391917895856
MAR00224,0.99989617,0.8571391917896167
MAR10171,0.99989617,0.8380765227156106
MAR09986,0.99989617,0.8380765227156118
MAR00194,0.99989593,0.8380765227156085
MAR00265,0.99989593,0.8380765227156085
MAR00307,0.99989593,0.8380765227156085
MAR00329,0.9998957,0.8380765227156085
MAR00231,0.9998956,0.8380765227156085
MAR10016,0.9998956,0.8380765227156138
MAR00299,0.9998956,0.8380765227156033
MAR06321,0.999895525,1.0
MAR00371,0.99989545,0.838076522715602
MAR00243,0.9998952,0.8380765227155963
MAR00367,0.9998952,0.8380765227156067
MAR00325,0.9998952,0.8380765227156085
MAR00291,0.9998952,0.8380765227156008
MAR00419,0.9998952,0.8380765227155973
MAR00239,0.9998951,0.8380765227156085
MAR02599,0.99989508,1.0
MAR11430,0.999895,0.6859943405700353
MAR03980,0.999894815,1.0
MAR02300,0.99989474,0.9435634322899651
MAR03811,0.9998946,0.6172213178655459
MAR00435,0.9998945,0.8380765227155964
MAR00427,0.9998945,0.8380765227156014
MAR08036,0.9998945,0.771526647331947
MAR00281,0.9998944,0.8380765227156085
MAR02386,0.9998944,0.838076522715608
MAR00211,0.9998944,0.8380765227156085
MAR00303,0.9998944,0.8380765227156076
MAR00273,0.9998944,0.8380765227156087
MAR00355,0.99989426,0.8380765227156085
MAR00423,0.99989426,0.8380765227156016
MAR00261,0.99989426,0.8380765227156054
MAR01844,0.99989414,0.617221317865553
MAR03920,0.99989414,0.6030276120107407
MAR04187,0.99989412,1.0
MAR00148,0.999894,0.7999999999999998
MAR08444,0.999894,0.749977548271202
MAR00391,0.9998939,0.8380765227156133
MAR00202,0.9998939,0.8380765227155973
MAR00235,0.99989367,0.838076522715603
MAR00415,0.99989367,0.8380765227156081
MAR00321,0.99989367,0.8380765227156054
MAR00375,0.99989355,0.8380765227155971
MAR00675,0.99989355,0.7999928158339117
MAR00676,0.9998934,0.7999928158339117
MAR06775,0.9998934,0.8380765227156085
MAR00351,0.9998933,0.8380765227156085
MAR00677,0.9998932,0.799992815833873
MAR06921,0.99989307,0.9486851911821981
MAR06779,0.99989307,0.8380765227156085
MAR00673,0.99989295,0.7999928158339117
MAR00383,0.99989295,0.8380765227155963
MAR00147,0.99989295,0.7999999999999998
MAR08037,0.99989283,0.7715266473319472
MAR00311,0.99989283,0.8380765227156085
MAR00387,0.9998927,0.8380765227155985
MAR00269,0.9998927,0.8380765227156067
MAR09937,0.9998926,0.7715266473319411
MAR00407,0.9998926,0.8380765227156085
MAR00403,0.9998926,0.8380765227156076
MAR00678,0.9998926,0.799992815833873
MAR08757,0.9998926,0.8391463916782738
MAR08628,0.9998925,0.5
MAR08985,0.99989235,1.0
MAR00207,0.99989235,0.8380765227155971
MAR04940,0.99989235,0.5
MAR00247,0.99989223,0.8380765227156078
MAR00347,0.9998921,0.8380765227156085
MAR00395,0.9998921,0.8380765227156131
MAR03956,0.9998917249999999,1.0
MAR00439,0.99989164,0.8380765227156133
MAR00431,0.9998915,0.8380765227155963
MAR11738,0.9998914,0.8380765227156085
MAR10173,0.9998914,0.8380765227156106
MAR11769,0.9998914,0.8380765227156108
MAR11763,0.9998914,0.8380765227156097
MAR05444,0.9998914,0.8380765227156085
MAR05445,0.9998914,0.8380765227156085
MAR00065,0.9998914,0.838076522715607
MAR01896,0.9998914,0.8380765227156085
MAR11765,0.9998914,0.8380765227156101
MAR11766,0.9998914,0.8380765227156108
MAR11386,0.9998914,0.8380765227156114
MAR00058,0.9998914,0.838076522715607
MAR07681,0.9998914,0.71939833113337
MAR11750,0.9998914,0.8380765227156085
MAR11767,0.9998914,0.8380765227156142
MAR11758,0.9998914,0.8380765227156085
MAR08923,0.9998914,0.8380765227156085
MAR07679,0.9998914,0.8380765227156081
MAR11770,0.9998914,0.8380765227156136
MAR08922,0.9998914,0.7193983311333735
MAR10166,0.9998914,0.8380765227156085
MAR07635,0.9998914,0.7193983311333702
MAR10176,0.9998914,0.8380765227156085
MAR08850,0.9998914,0.8380765227156085
MAR11760,0.9998914,0.8380765227156118
MAR10401,0.9998914,0.8380765227156085
MAR07634,0.9998914,0.7193983311333689
MAR11306,0.9998914,0.7193983311333717
MAR11759,0.9998914,0.8380765227156071
MAR11761,0.9998914,0.8380765227156118
MAR04803,0.9998914,0.8380765227156085
MAR11747,0.9998914,0.8380765227156085
MAR11754,0.9998914,0.8380765227156085
MAR00052,0.9998914,0.8380765227156118
MAR11742,0.9998914,0.8380765227156085
MAR10368,0.9998914,0.8380765227156085
MAR11613,0.9998914,0.8380765227156085
MAR12025,0.9998914,0.8380765227156085
MAR11716,0.9998914,0.8380765227156085
MAR11700,0.9998914,0.8380765227156085
MAR11618,0.9998914,0.8380765227156085
MAR11702,0.9998914,0.8380765227156085
MAR11617,0.9998914,0.8380765227156085
MAR11704,0.9998914,0.8380765227156085
MAR10425,0.9998914,0.838076522715607
MAR11706,0.9998914,0.8380765227156085
MAR11616,0.9998914,0.8380765227156085
MAR11708,0.9998914,0.8380765227156085
MAR11710,0.9998914,0.8380765227156085
MAR11712,0.9998914,0.8380765227156085
MAR10126,0.9998914,0.8380765227156085
MAR11615,0.9998914,0.8380765227156085
MAR11776,0.9998914,0.8380765227156078
MAR11622,0.9998914,0.8380765227156085
MAR10117,0.9998914,0.8380765227156085
MAR10109,0.9998914,0.8380765227156085
MAR11698,0.9998914,0.8380765227156085
MAR11619,0.9998914,0.8380765227156085
MAR11623,0.9998914,0.8380765227156085
MAR11621,0.9998914,0.8380765227156085
MAR11624,0.9998914,0.8380765227156085
MAR11625,0.9998914,0.8380765227156085
MAR11626,0.9998914,0.8380765227156085
MAR11620,0.9998914,0.8380765227156085
MAR11778,0.9998914,0.8380765227156122
MAR11696,0.9998914,0.8380765227156085
MAR11628,0.9998914,0.8380765227156085
MAR08103,0.9998914,0.8380765227156073
MAR10100,0.9998914,0.8380765227156085
MAR10101,0.9998914,0.8380765227156085
MAR10102,0.9998914,0.8380765227156085
MAR11648,0.9998914,0.8380765227156064
MAR11614,0.9998914,0.8380765227156085
MAR11714,0.9998914,0.8380765227156085
MAR11718,0.9998914,0.8380765227156085
MAR11724,0.9998914,0.8380765227156085
MAR10155,0.9998914,0.8380765227156085
MAR11799,0.9998914,0.8380765227156078
MAR11772,0.9998914,0.8380765227156117
MAR11835,0.9998914,0.8380765227156085
MAR11726,0.9998914,0.8380765227156085
MAR11838,0.9998914,0.8380765227156085
MAR07964,0.9998914,0.838076522715607
MAR09965,0.9998914,0.8380765227156131
MAR11795,0.9998914,0.8380765227156136
MAR11851,0.9998914,0.8380765227156106
MAR11853,0.9998914,0.8380765227156082
MAR07967,0.9998914,0.8380765227156038
MAR11854,0.9998914,0.8380765227156073
MAR11859,0.9998914,0.838076522715613
MAR10404,0.9998914,0.8380765227156085
MAR11966,0.9998914,0.8380765227156085
MAR01518,0.9998914,0.8380765227156085
MAR11720,0.9998914,0.8380765227156085
MAR07982,0.9998914,0.8380765227156085
MAR10157,0.9998914,0.8380765227156085
MAR11722,0.9998914,0.8380765227156085
MAR07990,0.9998914,0.8380765227156067
MAR04208,0.99989116,0.6761138625529598
MAR08699,0.99989104,0.8249561475521636
MAR07658,0.99989104,0.8380765227156082
MAR08582,0.99989104,0.5773502691896257
MAR00277,0.9998909,0.838076522715597
MAR00257,0.9998908,0.8380765227155964
MAR02046,0.99989057,0.8571391917896244
MAR02889,0.9998903,0.8249561475521725
MAR00151,0.9998903,0.7999999999999998
MAR01376,0.9998902,0.6666467101718416
MAR03967,0.999889215,1.0
MAR01948,0.99988914,0.7715266473319337
MAR08499,0.9998889,0.8391463916782738
MAR01334,0.9998888,0.6666467101718223
MAR03958,0.9998879925000002,1.0
MAR04326,0.99988777,1.0
MAR01940,0.9998877,0.7715266473319465
MAR02137,0.9998876,0.8571391917896201
MAR07937,0.9998876,0.8229487559804831
MAR07928,0.9998876,0.8229487559804648
MAR09952,0.99988747,0.5
MAR00150,0.99988747,0.7999999999999998
MAR06279,0.99988735,0.8547043234472845
MAR04913,0.9998872,0.4999999999999999
MAR02055,0.9998872,0.8571391917896191
MAR02049,0.9998872,0.8571391917896244
MAR04010,0.9998871225,1.0
MAR03919,0.9998869,0.5
MAR05434,0.99988682,1.0
MAR01075,0.9998865,0.8749887741356015
MAR01944,0.9998865,0.7715266473319471
MAR06678,0.999886095,1.0
MAR00317,0.9998857,0.8380765227156085
MAR03766,0.99988556,0.8571391917895864
MAR06682,0.99988542,1.0
MAR02560,0.9998852,0.7803954599933254
MAR01681,0.99988484,0.7715266473319454
MAR07879,0.9998847,0.5999856316678116
MAR01558,0.99988425,0.8391463916782738
MAR02351,0.9998841,0.7071067811865475
MAR01777,0.999884,0.8229487559804719
MAR06649,0.99988381,0.9999999999999999
MAR07012,0.9998838,0.7715266473319407
MAR01990,0.99988353,0.7715266473319433
MAR04660,0.99988353,0.6030276120107407
MAR02118,0.99988294,0.8571391917896233
MAR10121,0.9998826,0.6172213178655497
MAR01036,0.9998822875,1.0
MAR06813,0.9998822,0.7071032537922181
MAR00981,0.99988174,0.8571391917895994
MAR03822,0.9998814825,1.0
MAR03806,0.9998814249999999,1.0
MAR06658,0.99988137,1.0
MAR02054,0.99988074,1.0
MAR08443,0.9998803,0.749977548271202
MAR06529,0.9998803,0.7999999999999998
MAR04458,0.99987996,0.5773675517624293
MAR01516,0.9998796,0.8391463916782738
MAR01508,0.9998796,0.8606686908102451
MAR04589,0.99987936,0.5773675517624342
MAR04285,0.999879025,1.0
MAR05071,0.9998785,0.7071067811865475
MAR07957,0.99987838,1.0
MAR01765,0.9998783,0.8571391917895915
MAR00959,0.9998783,0.6666467101718219
MAR06510,0.9998778,0.6999892237508463
MAR02329,0.9998777,0.5999856316678319
MAR07072,0.99987745,0.7715266473319436
MAR02559,0.99987745,0.7803954599933052
MAR09874,0.9998771,0.7071067811865475
MAR06701,0.999876895,0.9999999999999999
MAR00757,0.999876635,1.0
MAR07076,0.9998766,0.717129192305869
MAR09938,0.9998766,0.7999999999999998
MAR00772,0.9998765974999999,1.0
MAR04399,0.9998765275,0.9999999999999999
MAR08621,0.9998765,0.5773675517624848
MAR04601,0.99987614,0.650787019030474
MAR04731,0.99987614,0.6507870190304572
MAR08477,0.99987614,0.6507870190304739
MAR04451,0.99987614,0.6507870190304743
MAR06625,0.99987614,0.6507870190304531
MAR00764,0.9998761375,1.0
MAR00789,0.9998759100000001,0.9999999999999998
MAR04977,0.99987566,0.7071067811865475
MAR01024,0.9998753,0.9505167335473934
MAR00818,0.99987495,1.0
MAR01138,0.99987483,0.8229487559804655
MAR00780,0.9998747450000001,1.0
MAR00784,0.9998742350000001,1.0
MAR00788,0.999874215,0.9999999999999998
MAR03885,0.9998742125,1.0
MAR09928,0.9998741,0.9203579866168443
MAR01444,0.999874,0.7142783835791939
MAR00778,0.9998739425,1.0
