,predicted_scores,similarity_scores
MAR01462,0.9999828599999999,0.7071067811865475
MAR04898,0.9999823360000001,0.5773897988373373
MAR04900,0.999980796,0.5773897988373373
MAR04890,0.9999802320000001,0.5345303254797371
MAR07779,0.999980048,0.39223536866109954
MAR07777,0.99997993,0.39223536866109954
MAR11318,0.999979684,0.8944271909999159
MAR02593,0.999976206,0.6123724356957946
MAR03868,0.9999665,0.7499999999999999
MAR04175,0.9999659839999999,0.6974858324629157
MAR04883,0.999963756,0.5345303254797371
MAR11430,0.9999635,0.6859943405700353
MAR03975,0.999962114,0.6761124927548376
MAR08721,0.999961996,0.7071067811865475
MAR08512,0.999961682,0.7999917844232651
MAR04012,0.999956618,0.6324396553723152
MAR07778,0.9999565520000001,0.39223536866109954
MAR07780,0.999955632,0.39223536866109954
MAR07772,0.999954002,0.35355339059327373
MAR04690,0.999949906,0.6859943405700353
MAR00479,0.9999485,0.6999876766349307
MAR04263,0.9999466180000001,0.7499743247406967
MAR07149,0.9999463800000001,0.5773502691896258
MAR00478,0.999941628,0.7171238390572142
MAR04073,0.9999414480000001,0.6859943405700353
MAR06861,0.9999406580000001,0.5773502691896258
MAR04006,0.9999375819999999,0.6123724356957947
MAR08771,0.9999373279999999,0.8571386655713042
MAR04526,0.999934646,0.6741872745211684
MAR05413,0.9999331719999999,0.6324555320336759
MAR04093,0.999931288,0.7303117427085467
MAR04174,0.99993039,0.6859943405700353
MAR04533,0.999925674,0.7171476862846655
MAR03899,0.9999255860000001,0.5
MAR04095,0.99992117,0.7303117427085466
MAR04058,0.999918598,0.5999835688465633
MAR05449,0.99991757,0.9359709753334591
MAR04024,0.999916732,0.6123724356957946
MAR04008,0.9999145119999999,0.6123724356957946
MAR03406,0.99991314,0.998244632812406
MAR03407,0.99991314,0.998244632812406
MAR01785,0.9999094639999999,0.7333928139628142
MAR01781,0.9999094639999999,0.7333928139628141
MAR01776,0.9999094639999999,0.7333928139628142
MAR01581,0.9999094639999999,0.7333928139628157
MAR01571,0.9999094639999999,0.7333928139628029
MAR04099,0.999908748,0.6666666666666667
MAR05317,0.9999076,0.8164965809277261
MAR04534,0.9999073939999998,0.7715280682643528
MAR04267,0.9999054619999999,0.47431079712733104
MAR03908,0.9999048399999999,0.6936784684697923
MAR08629,0.9998997919999999,0.8660254037844387
MAR04097,0.9998985680000001,0.6666666666666667
MAR06729,0.9998982719999999,0.7499743247406992
MAR07771,0.9998971640000001,0.35355339059327373
MAR03889,0.9998966359999999,0.9036412080682439
MAR01461,0.9998966039999999,0.7071067811865475
MAR07776,0.9998963780000001,0.35355339059327373
MAR04500,0.99989531,0.44722278069964827
MAR03996,0.999893188,0.7499999999999999
MAR08938,0.9998929459999999,0.9486832980505138
MAR04323,0.999891976,0.7453559950156967
MAR04428,0.999889664,0.6859943405700353
MAR03055,0.9998892959999999,0.9641836043646592
MAR03054,0.9998892959999999,0.9977257168525592
MAR04282,0.999886646,0.8333333333333335
MAR04016,0.999885344,0.6123724356957946
MAR05332,0.9998845879999999,0.8404926000959754
MAR07867,0.99988227,0.6123724356957946
MAR07775,0.9998816399999999,0.35355339059327373
MAR02424,0.999877502,0.8571386655713354
MAR00674,0.9998759880000001,0.799991784423272
MAR00080,0.9998756999999999,0.7885943981207945
MAR00941,0.999875186,0.8571386655713157
MAR04123,0.999874108,0.7071067811865475
MAR04400,0.99987344,0.699987676634924
MAR01640,0.9998732300000001,0.7071067811865475
MAR05318,0.999873024,0.8164965809277261
MAR04888,0.999872332,0.5345303254797371
MAR04905,0.999868012,0.5
MAR05314,0.99986736,0.8660254037844387
MAR06787,0.9998659639999999,0.6859943405700353
MAR05316,0.9998630980000002,0.8660254037844387
MAR06377,0.9998604,0.8660254037844387
MAR03832,0.9998583379999999,0.5999835688465963
MAR01471,0.999857414,0.994753300312559
MAR04967,0.999856412,0.883194467562194
MAR03475,0.9998501839999999,0.7303117427085447
MAR06707,0.9998480260000001,0.6859943405700353
