,predicted_scores,similarity_scores
MAR02495,0.999835128,0.8391463916782738
MAR04428,0.999834392,0.6859943405700353
MAR05390,0.9998339279999999,0.7142769551488314
MAR08935,0.999832636,0.8380757760178594
MAR04977,0.9998319800000001,0.7071067811865475
MAR02300,0.9998315879999999,0.9435632836501944
MAR09906,0.9998297679999999,0.8380757760178594
MAR06874,0.999828394,0.5103103630798288
MAR07064,0.9998277059999999,0.8571384775744642
MAR00399,0.999826946,0.8380757760178595
MAR04914,0.9998251039999999,0.4999999999999999
MAR08541,0.999824896,0.4714101408786775
MAR03477,0.9998248179999999,0.5999828318812542
MAR11762,0.999824566,0.8380757760178589
MAR11430,0.9998240559999999,0.6859943405700353
MAR11859,0.99982247,0.8380757760178571
MAR06597,0.9998216900000001,0.8380757760178551
MAR11398,0.999821542,0.5999828318812024
MAR02047,0.9998204000000002,0.8571384775744405
MAR11368,0.9998204000000002,0.8571384775744414
MAR00151,0.999820022,0.7999999999999998
MAR10018,0.99981986,0.8380757760178593
MAR09903,0.9998187199999998,0.8380757760178594
MAR01786,0.999818308,0.8571384775744473
MAR08859,0.999818004,0.7071067811865475
MAR06596,0.9998165459999999,0.8380757760178594
MAR09938,0.999815152,0.7999999999999998
MAR03735,0.999815012,0.5999828318812258
MAR07958,0.9998135679999999,0.8571384775744384
MAR00150,0.999812972,0.7999999999999998
MAR01126,0.999812844,0.7715285759062588
MAR10147,0.999811562,0.8380757760178568
MAR11968,0.9998114659999999,0.8380757760178568
MAR06648,0.99981139,0.8571384775744708
MAR06383,0.999811386,0.8164965809277261
MAR00224,0.999811182,0.8380757760178594
MAR03909,0.999809712,0.8571384775744126
MAR09988,0.9998090239999999,0.8380757760178594
MAR09880,0.99980849,0.8380757760178582
MAR09881,0.99980849,0.8380757760178585
MAR03966,0.9998082979999999,0.7181822971778076
MAR03833,0.9998074079999999,0.7844386389399733
MAR02425,0.9998070159999999,0.8380757760178594
MAR04811,0.999806736,0.8380757760178583
MAR05179,0.99980592,0.9098431565585487
MAR10146,0.9998052059999999,0.8380757760178584
MAR05325,0.999805032,0.9152553237716281
MAR01031,0.999803434,0.9505166563857561
MAR00253,0.9998029580000001,0.8380757760178595
MAR01622,0.999802488,0.8380757760178698
MAR09902,0.9998021180000001,0.6859943405700353
MAR00339,0.9998015019999998,0.8380757760178595
MAR00215,0.999799956,0.8380757760178595
MAR12183,0.999799428,0.7715285759062425
MAR11377,0.999799182,0.8380757760178589
MAR04793,0.9997980460000001,0.8380757760178691
MAR03017,0.99979744,0.8380757760178564
MAR01138,0.999796886,0.822948279795767
MAR12146,0.999796714,0.8391463916782738
MAR00198,0.9997964140000001,0.8380757760178595
MAR10014,0.99979636,0.838075776017859
MAR00239,0.9997954,0.8380757760178591
MAR04913,0.999793914,0.4999999999999999
MAR11764,0.999793782,0.8380757760178589
MAR06283,0.9997933659999999,0.892369614796338
MAR11314,0.99979331,0.7193972169362955
MAR11763,0.99979297,0.8380757760178573
MAR11765,0.999792588,0.8380757760178571
MAR09962,0.999792212,0.8380757760178555
MAR00379,0.99979111,0.8380757760178582
MAR00194,0.99979081,0.8380757760178594
MAR11306,0.999790692,0.7193972169362945
MAR00295,0.9997906240000001,0.8380757760178581
MAR10448,0.999790544,0.8391463916782738
MAR10020,0.9997904200000001,0.8380757760178594
MAR10141,0.99978993,0.8380757760178593
MAR00287,0.999789882,0.8380757760178583
MAR11915,0.9997891799999999,0.8380757760178585
MAR10144,0.999788344,0.8380757760178577
MAR10386,0.9997879900000001,0.8380757760178594
MAR08038,0.999787804,0.7715285759062582
MAR08499,0.9997877820000001,0.8391463916782738
MAR02960,0.999787542,0.8571384775744785
MAR11772,0.9997875159999999,0.8380757760178593
MAR02046,0.9997862060000001,0.8571384775744769
MAR11854,0.999785892,0.8380757760178574
MAR08036,0.99978576,0.7715285759062587
MAR06787,0.999785608,0.6859943405700353
MAR09910,0.999785328,0.8380757760178594
MAR08730,0.999785328,0.8380757760178594
MAR08658,0.999785012,0.8380757760178581
MAR06510,0.999784618,0.6999871239109208
MAR03811,0.999783896,0.6299309177665705
MAR07061,0.9997832800000002,0.8571384775744795
MAR01696,0.999782596,0.8380757760178698
MAR10452,0.9997822299999999,0.8380757760178587
MAR03766,0.999782078,0.8571384775744647
MAR00277,0.9997817680000001,0.8380757760178691
MAR11757,0.9997811879999998,0.8380757760178592
MAR00317,0.9997810079999999,0.838075776017858
MAR00265,0.9997809099999999,0.8380757760178595
MAR00281,0.999780874,0.8380757760178595
MAR00383,0.9997806240000001,0.8380757760178564
MAR00439,0.999780612,0.8380757760178557
MAR00257,0.9997802479999999,0.8380757760178564
MAR12145,0.9997801660000001,0.8391463916782738
