,0,0.1,0.2,0.3,0
MAR00002,0.28039268,,,,
MAR00004,0.45094225,,,,
MAR00005,0.036784228,,,,
MAR00007,0.13944152,,,,
MAR00008,0.06226563,,,,
MAR00009,0.9334992,,,,
MAR00010,0.036784213,,,,
MAR00013,0.025129693,,,,
MAR00014,0.025129696,,,,
MAR00018,0.97941715,,,,
MAR00019,0.66650575,,,,
MAR00037,0.0049949847,,,,
MAR00038,0.998966,,,,
MAR00039,0.9257032,,,,
MAR00040,0.99801517,,,,
MAR00041,0.9997558,,,,
MAR00045,0.9975884,,,,
MAR00047,0.9997527,,,,
MAR00048,0.98998004,,,,
MAR00052,0.999871,,,,
MAR00054,0.9703113,,,,
MAR00056,0.004273328,,,,
MAR00058,0.999871,,,,
MAR00059,0.003214872,,,,
MAR00061,0.99981385,,,,
MAR00063,0.49130255,,,,
MAR00065,0.99988186,,,,
MAR00067,0.99985504,,,,
MAR00072,0.6576774,,,,
MAR00073,0.00800198,,,,
MAR00074,0.00060686446,,,,
MAR00075,0.97581893,,,,
MAR00077,0.91308063,,,,
MAR00078,0.9999913,,,,
MAR00079,0.99993455,,,,
MAR00080,0.9999839,,,,
MAR00081,0.9965438,,,,
MAR00082,0.9965438,,,,
MAR00086,0.9959791,,,,
MAR00089,0.9334992,,,,
MAR00090,0.10179544,,,,
MAR00091,0.00060686446,,,,
MAR00092,0.0009597076,,,,
MAR00094,0.99980503,,,,
MAR00096,0.985558,,,,
MAR00099,0.9334992,,,,
MAR00100,0.9334992,,,,
MAR00101,0.9956969,,,,
MAR00109,0.99826545,,,,
MAR00112,0.9988819,,,,
MAR00113,0.8522963,,,,
MAR00114,0.59398127,,,,
MAR00115,0.9956969,,,,
MAR00116,0.9997719,,,,
MAR00117,0.97112703,,,,
MAR00118,0.8597205,,,,
MAR00120,0.113764495,,,,
MAR00122,0.0020816084,,,,
MAR00124,0.021523094,,,,
MAR00127,0.82278985,,,,
MAR00131,0.0009275728,,,,
MAR00132,0.00034130024,,,,
MAR00133,0.9025884,,,,
MAR00134,0.99924695,,,,
MAR00135,0.80462885,,,,
MAR00136,0.061090853,,,,
MAR00137,0.99995625,,,,
MAR00138,0.9334992,,,,
MAR00139,0.9584734,,,,
MAR00141,0.996265,,,,
MAR00142,0.16181009,,,,
MAR00145,0.9999509,,,,
MAR00149,0.99996316,,,,
MAR00150,0.99993205,,,,
MAR00151,0.9999342,,,,
MAR00153,0.99933916,,,,
MAR00157,0.9890237,,,,
MAR00161,0.9985971,,,,
MAR00169,0.9331967,,,,
MAR00175,0.3307797,,,,
MAR00181,0.9999572,,,,
MAR00182,0.17965083,,,,
