,0,0.1,0.2,0.3,0
MAR00001,0.009186586,,,,
MAR00002,0.9725927,,,,
MAR00004,0.08070428,,,,
MAR00005,0.010216873,,,,
MAR00006,0.009186586,,,,
MAR00007,0.98715425,,,,
MAR00008,0.9869175,,,,
MAR00009,0.92401934,,,,
MAR00010,0.010216878,,,,
MAR00013,0.18933469,,,,
MAR00014,0.18933469,,,,
MAR00019,0.007953149,,,,
MAR00020,0.0011154796,,,,
MAR00036,0.8972025,,,,
MAR00037,0.52367353,,,,
MAR00040,0.99972016,,,,
MAR00041,0.99987817,,,,
MAR00045,0.99980587,,,,
MAR00050,0.4382414,,,,
MAR00052,0.99975544,,,,
MAR00053,0.596842,,,,
MAR00054,0.10028869,,,,
MAR00056,0.00040421478,,,,
MAR00057,0.8695799,,,,
MAR00058,0.99975544,,,,
MAR00059,0.8526932,,,,
MAR00061,0.9999523,,,,
MAR00063,0.7938515,,,,
MAR00065,0.999793,,,,
MAR00066,0.8686728,,,,
MAR00067,0.9998229,,,,
MAR00073,0.060211662,,,,
MAR00074,0.596571,,,,
MAR00075,0.6037503,,,,
MAR00078,0.9994438,,,,
MAR00080,0.99986994,,,,
MAR00081,0.92401934,,,,
MAR00082,0.92401934,,,,
MAR00086,0.9993018,,,,
MAR00089,0.92401934,,,,
MAR00090,0.0003151895,,,,
MAR00091,0.7969657,,,,
MAR00092,0.011417532,,,,
MAR00094,0.9995258,,,,
MAR00096,0.9970487,,,,
MAR00099,0.92401934,,,,
MAR00100,0.92401934,,,,
MAR00104,0.9978537,,,,
MAR00109,0.9969464,,,,
MAR00112,0.98106325,,,,
MAR00113,0.9945193,,,,
MAR00114,0.8964509,,,,
MAR00115,0.9977877,,,,
MAR00116,0.9989378,,,,
MAR00117,0.9913272,,,,
MAR00118,0.8498456,,,,
MAR00119,0.9985469,,,,
MAR00120,0.019115735,,,,
MAR00122,0.03062918,,,,
MAR00127,0.2465844,,,,
MAR00131,0.00064382976,,,,
MAR00132,0.00023180663,,,,
MAR00133,0.9932197,,,,
MAR00134,0.999624,,,,
MAR00136,0.002387205,,,,
MAR00137,0.9998807,,,,
MAR00138,0.92401934,,,,
MAR00139,0.98760915,,,,
MAR00141,0.00032275298,,,,
MAR00142,0.32421118,,,,
MAR00144,0.9999391,,,,
MAR00146,0.99994195,,,,
MAR00147,0.9999275,,,,
MAR00148,0.999931,,,,
MAR00157,0.9960389,,,,
MAR00169,0.8552723,,,,
MAR00175,0.975551,,,,
MAR00181,0.9999423,,,,
MAR00182,0.38615716,,,,
MAR00186,0.99994195,,,,
MAR00194,0.9998323,,,,
MAR00198,0.99982446,,,,
MAR00202,0.9998084,,,,
MAR00205,0.9877164,,,,
MAR00207,0.9998172,,,,
MAR00211,0.9998093,,,,
MAR00215,0.9998287,,,,
MAR00218,0.9832266,,,,
MAR00219,0.9979911,,,,
MAR00221,0.9630515,,,,
MAR00222,0.0037925905,,,,
MAR00224,0.99984705,,,,
MAR00227,0.9974679,,,,
MAR00228,0.99979323,,,,
MAR00229,0.99492174,,,,
MAR00231,0.99981624,,,,
MAR00235,0.9998135,,,,
MAR00239,0.99982005,,,,
MAR00243,0.99981433,,,,
MAR00247,0.9998148,,,,
MAR00251,0.998692,,,,
MAR00253,0.9998292,,,,
MAR00257,0.9998105,,,,
MAR00265,0.99982613,,,,
MAR00269,0.9998196,,,,
MAR00273,0.9998211,,,,
MAR00277,0.99981123,,,,
MAR00281,0.99981433,,,,
MAR00285,0.00029208095,,,,
MAR00286,0.92401934,,,,
MAR00287,0.9998111,,,,
MAR00291,0.99981266,,,,
MAR00295,0.99981266,,,,
MAR00299,0.99981254,,,,
MAR00303,0.9998165,,,,
MAR00307,0.9998109,,,,
MAR00311,0.9998155,,,,
MAR00315,0.92401934,,,,
MAR00316,0.92401934,,,,
MAR00317,0.9998104,,,,
MAR00321,0.99981886,,,,
MAR00325,0.9998104,,,,
MAR00329,0.9998099,,,,
MAR00333,0.92401934,,,,
MAR00334,0.9998673,,,,
MAR00335,0.9998318,,,,
MAR00339,0.99983,,,,
MAR00343,0.9998147,,,,
MAR00347,0.99981433,,,,
MAR00351,0.99981004,,,,
MAR00355,0.9998078,,,,
MAR00359,0.99980944,,,,
MAR00363,0.9998198,,,,
MAR00367,0.99981266,,,,
MAR00371,0.99980587,,,,
MAR00375,0.9998041,,,,
MAR00379,0.9998229,,,,
MAR00383,0.9998173,,,,
MAR00387,0.99980944,,,,
MAR00391,0.9998128,,,,
MAR00395,0.99981886,,,,
MAR00399,0.99984074,,,,
MAR00403,0.9998135,,,,
MAR00407,0.9998228,,,,
MAR00411,0.9999256,,,,
MAR00415,0.9998197,,,,
MAR00419,0.99981123,,,,
MAR00423,0.999814,,,,
MAR00427,0.99981517,,,,
MAR00431,0.9998134,,,,
MAR00435,0.99981815,,,,
MAR00439,0.9998149,,,,
MAR00440,0.92401934,,,,
MAR00441,2.5293204e-05,,,,
MAR00444,0.059628345,,,,
MAR00446,0.0071324217,,,,
MAR00448,0.99980515,,,,
MAR00449,0.99689615,,,,
MAR00454,0.9995969,,,,
MAR00455,0.99680734,,,,
MAR00458,0.99904245,,,,
MAR00459,0.9998287,,,,
MAR00460,0.9997353,,,,
MAR00461,0.827201,,,,
MAR00462,0.09261156,,,,
MAR00464,0.8147716,,,,
MAR00466,0.50462836,,,,
MAR00467,0.9955865,,,,
MAR00469,0.9998963,,,,
MAR00478,0.9999726,,,,
MAR00479,0.999961,,,,
MAR00481,0.9609535,,,,
MAR00482,0.5267986,,,,
MAR00483,0.09088497,,,,
MAR00565,0.65268034,,,,
MAR00566,0.19798441,,,,
MAR00567,0.16420932,,,,
MAR00568,0.22933309,,,,
MAR00569,0.6984766,,,,
MAR00571,0.15877566,,,,
MAR00572,0.65268034,,,,
MAR00573,0.17161807,,,,
MAR00574,0.65268034,,,,
MAR00575,0.2023296,,,,
MAR00576,0.19279195,,,,
MAR00577,0.20903352,,,,
MAR00582,0.00025590637,,,,
MAR00583,0.18715553,,,,
MAR00584,0.950095,,,,
MAR00585,0.65268034,,,,
MAR00586,0.00017669628,,,,
MAR00587,0.03728417,,,,
MAR00595,0.65268034,,,,
MAR00603,0.65268034,,,,
MAR00606,0.5599363,,,,
MAR00608,0.5599363,,,,
MAR00609,0.65268034,,,,
MAR00611,0.18915653,,,,
MAR00612,0.92401934,,,,
MAR00613,0.005452852,,,,
MAR00617,0.19613574,,,,
MAR00618,0.20720582,,,,
MAR00619,0.677623,,,,
MAR00620,0.19517234,,,,
MAR00621,0.17712167,,,,
MAR00623,0.0009826743,,,,
MAR00624,0.21391216,,,,
MAR00626,0.2141278,,,,
MAR00628,0.74723727,,,,
MAR00631,0.65268034,,,,
MAR00637,0.23306811,,,,
MAR00639,0.21150963,,,,
MAR00640,0.89796185,,,,
MAR00641,0.9941912,,,,
MAR00647,0.98964745,,,,
MAR00649,0.9982382,,,,
MAR00650,0.21046788,,,,
MAR00653,0.99972206,,,,
MAR00654,0.99758625,,,,
MAR00655,0.65597844,,,,
MAR00656,0.5639005,,,,
MAR00657,0.99965596,,,,
MAR00658,0.65268034,,,,
MAR00659,0.65268034,,,,
MAR00661,0.4605003,,,,
MAR00662,0.200853,,,,
MAR00666,0.65268034,,,,
MAR00679,0.9981699,,,,
MAR00680,0.99807644,,,,
MAR00681,0.9981077,,,,
MAR00682,0.99816006,,,,
MAR00683,0.9980951,,,,
MAR00684,0.99816424,,,,
MAR00695,0.19465204,,,,
MAR00696,0.4669017,,,,
MAR00697,0.20613246,,,,
MAR00698,0.20516275,,,,
MAR00699,0.18943045,,,,
MAR00700,0.18931372,,,,
MAR00701,0.17304055,,,,
MAR00702,0.20052327,,,,
MAR00704,0.17815034,,,,
MAR00714,0.74723727,,,,
MAR00720,0.65268034,,,,
MAR00721,0.65268034,,,,
MAR00722,0.65268034,,,,
MAR00730,0.0001919989,,,,
MAR00731,0.0001919989,,,,
MAR00732,0.9978871,,,,
MAR00734,0.827201,,,,
MAR00735,0.92401934,,,,
MAR00737,0.9992175,,,,
MAR00739,0.99874926,,,,
MAR00740,0.99874926,,,,
MAR00748,0.0019005637,,,,
MAR00754,0.9999336,,,,
MAR00761,0.99333704,,,,
MAR00763,0.0040326216,,,,
MAR00766,0.94992477,,,,
MAR00769,0.1328502,,,,
MAR00771,0.0012538406,,,,
MAR00779,0.009306917,,,,
MAR00781,0.99954945,,,,
MAR00782,0.8237579,,,,
MAR00786,0.0017191283,,,,
MAR00787,0.00081437756,,,,
MAR00790,4.2929387e-05,,,,
MAR00791,0.92401934,,,,
MAR00792,0.0007427701,,,,
MAR00793,0.00081437756,,,,
MAR00796,0.0012538406,,,,
MAR00797,4.2929427e-05,,,,
MAR00798,0.04439121,,,,
MAR00802,0.02244233,,,,
MAR00804,0.0017191283,,,,
MAR00806,0.0007427701,,,,
MAR00808,0.007606518,,,,
MAR00809,0.99841464,,,,
MAR00812,0.027531119,,,,
MAR00814,0.8599416,,,,
MAR00819,0.09341234,,,,
MAR00822,0.9991309,,,,
MAR00827,0.98379046,,,,
MAR00830,0.22668436,,,,
MAR00831,0.46803352,,,,
MAR00832,0.004248051,,,,
MAR00842,0.93888724,,,,
MAR00846,0.999571,,,,
MAR00860,0.9980915,,,,
MAR00864,0.9958978,,,,
MAR00865,0.99678,,,,
MAR00866,0.9958978,,,,
MAR00867,0.8599416,,,,
MAR00868,0.99678,,,,
MAR00870,0.9958978,,,,
MAR00873,0.9958978,,,,
MAR00877,0.999137,,,,
MAR00883,0.99773765,,,,
MAR00884,0.85994166,,,,
MAR00885,0.99678,,,,
MAR00886,0.9958978,,,,
MAR00887,0.8599416,,,,
MAR00901,0.99863786,,,,
MAR00902,0.9536637,,,,
MAR00903,0.99678,,,,
MAR00904,0.9958978,,,,
MAR00905,0.8599416,,,,
MAR00912,0.997773,,,,
MAR00913,0.92401934,,,,
MAR00914,0.00081437716,,,,
MAR00918,0.18104897,,,,
MAR00919,0.99905306,,,,
MAR00920,0.92401934,,,,
MAR00921,0.005669822,,,,
MAR00924,0.99678,,,,
MAR00925,0.92401934,,,,
MAR00929,0.97631776,,,,
MAR00931,0.9999567,,,,
MAR00932,0.9999567,,,,
MAR00933,0.9999567,,,,
MAR00935,0.9999567,,,,
MAR00936,0.9999567,,,,
MAR00937,0.9999567,,,,
MAR00938,0.9999567,,,,
MAR00939,0.9999567,,,,
